id,Name,SMILES,Energy_Hatree,Thermal_correction_to_Gibbs_Free_Energy_Hatree,Thermal_correction_to_Enthalpy_Hatree,Entropy_J_per_mol_K,HOMO_Hatree,LUMO_Hatree,Dipole_Debye,Gibbs_Free_Energy_Hatree,Enthalpy_Hatree,ECW_V,Software,Source,Theory_Level
857,IL1671,C[N+](C)(C)c1ccccc1.N#C[S-],-897.0616116,0.178175,0.233974,491.364776,-0.18006,-0.05787,-897.3436905,-896.8834366,-896.8276376,3.323568,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
858,IL1672,C[N+](C)(C)c1ccccc1.O=S(=O)([O-])C(F)(F)F,-1367.5066122,0.186663,0.256359,613.738408,-0.23326,-0.04691,-1367.8938536,-1367.3199492,-1367.2502532,5.06872,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
859,IL1675,C[N+](C)(Cc1ccccc1)Cc1ccccc1.[Br-],-3250.5487677,0.269399,0.334813,576.0322000000001,-0.17968,-0.05905,-3250.886382,-3250.2793687,-3250.2139547,3.281136,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
860,IL1677,C[N+]1(C)CCCC1.Cc1ccc(S(=O)(=O)[O-])cc1,-1186.4128585,0.269279,0.339025,614.186096,-0.23716,-0.14785,-1186.8103093,-1186.1435795,-1186.0738335,2.429232,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
861,IL1679,C[N+]1(C)CCCC1.N#C[O-],-459.7945914,0.168333,0.217829,435.859832,-0.18249,-0.00997,-460.0221705,-459.6262584,-459.5767624,4.692544,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
862,IL1680,C[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-2594.5401644,0.206814,0.301382,832.754072,-0.27372,-0.01941,-2595.1539833,-2594.3333504,-2594.2387824,6.917232000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
863,IL1681,C[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2118.9557912,0.190454,0.272055,718.568528,-0.26722,-0.01555,-2119.4392875,-2118.7653372,-2118.6837362,6.845424,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
864,IL1682,C[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1966.5966887,0.198674,0.283063,743.132792,-0.2441,-0.01776,-1967.1249435,-1966.3980147,-1966.3136257,6.156448,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
865,IL1683,C[N+]1(CCCC#N)CCOCC1.N#C[C-](C#N)C#N,-854.3966756,0.234667,0.306677,634.1228560000001,-0.20038,-0.01808,-854.7719693,-854.1620086,-854.0899986,4.95856,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
866,IL1685,C[N+]1(CCCF)CCOCC1.O=S(=O)([O-])C(F)(F)F,-1506.2822605,0.223681,0.296934,645.0682,-0.24726,-0.00382,-1506.7088829,-1506.0585795,-1505.9853265,6.621568,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
867,IL1686,C[N+]1(CCCF)CCOCC1.O=[N+]([O-])[O-],-825.0864859,0.217412,0.279987,551.028616,-0.19654,-0.00037,-825.4363692,-824.8690739,-824.8064989,5.335824,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
868,IL1687,C[N+]1(CCCO)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2347.9906519,0.251018,0.341952,800.7632080000001,-0.26534,-0.00576,-2348.5595767,-2347.7396339,-2347.6486999,7.060576000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
869,IL1689,C[N+]1(CCO)CCCC1.[Br-],-2980.4530318,0.188545,0.239824,451.562384,-0.19075,-0.01137,-2980.6500079,-2980.2644868,-2980.2132078,4.879136,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
870,IL1690,C[N+]1(CCO)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2308.6774216,0.224738,0.312494,772.768064,-0.25917,-0.01976,-2309.2225792,-2308.4526836,-2308.3649276,6.511952,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
871,IL1691,C[N+]1(CCO)CCOCC1.[Br-],-3055.6475507,0.191765,0.245006,468.842304,-0.17123,-0.01351,-3055.8631829,-3055.4557857,-3055.4025447,4.289984,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
872,IL1694,C[N+]1(Cc2ccccc2)CCOCC1.O=C([O-])c1ccccc1O,-1093.3835973,0.329268,0.405211,668.7496400000001,-0.18191,-0.04133,-1093.8804358,-1093.0543293,-1092.9783863,3.823776,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
873,IL1695,C[N+]1(Cc2ccccc2)CCOCC1.O=S(=O)([O-])O,-1297.6390167,0.256838,0.325375,603.5294480000001,-0.23455,-0.04424,-1298.0377853,-1297.3821787,-1297.3136417,5.176432,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
874,IL1696,C[N+]1(Cc2ccccc2)CCOCC1.O=[N+]([O-])[O-],-878.2448514,0.247789,0.311071,557.262776,-0.19048,-0.03993,-878.6374106,-877.9970624,-877.9337804,4.09496,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
875,IL1697,C[N+]12CCC(CC1)CC2.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2196.3731035,0.225048,0.308831,737.7898240000001,-0.26245,-0.01793,-2196.8914799,-2196.1480555,-2196.0642725,6.650944,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
876,IL1698,C[NH+](C)C.O=P([O-])(O)O,-818.5999822,0.130902,0.183155,460.139584,-0.2259,-0.02567,-818.8195236,-818.4690802,-818.4168272,5.446256,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
877,IL1700,C[NH+](C)C.O=S(=O)([O-])O,-874.6866783,0.119302,0.171656,461.022408,-0.23118,-0.03731,-874.8954353,-874.5673763000001,-874.5150223,5.273263999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
878,IL1701,C[NH+](C)N.[N-]=[N+]=[N-],-355.2357512,0.090866,0.139159,425.265944,-0.25068,-0.00112,-355.4068471,-355.1448852,-355.0965922,6.788032,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
879,IL1703,C[NH+]1C=NC(N=[N+]=[N-])=N1.O=[N+]([O-])[O-],-726.0095398,0.072284,0.12886,498.205616,-0.26573,-0.05975,-726.2824252,-725.9372558,-725.8806797999999,5.602656000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
880,IL1704,C[NH+]1C=NC(N=[N+]=[N-])=N1.[O-][Cl+3]([O-])([O-])[O-],-1206.4667071,0.069359,0.12941,528.807392,-0.27152,-0.05987,-1206.7315925,-1206.3973481,-1206.3372971,5.756879999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
881,IL1705,C[NH+]1CCCC1.O=C([O-])C(F)(F)F,-778.6765227,0.145995,0.205621,525.066896,-0.27257,-0.0124,-778.9767615,-778.5305277,-778.4709017,7.076623999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
882,IL1706,C[NH+]1CCCC1.O=C[O-],-441.5805381,0.152359,0.200122,420.600784,-0.1957,-0.02121,-441.7977073,-441.4281791,-441.3804161,4.746128,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
883,IL1707,C[NH+]1CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2079.6540016,0.166413,0.243981,683.0631040000001,-0.2815,-0.04137,-2080.1163018,-2079.4875886,-2079.4100206,6.531535999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
884,IL1710,C[NH3+].O=C[O-],-285.6130348,0.065222,0.105634,355.865936,-0.26536,0.01981,-285.7431104,-285.5478128,-285.5074008,7.756624,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
885,IL1711,C[P+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2328.1801835,0.14479,0.226461,719.191944,-0.27944,-0.01341,-2328.6509272,-2328.0353935,-2327.9537225,7.236016000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
886,IL1712,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],-3650.2744108,0.250867,0.324029,644.2690560000001,-0.17145,-0.07355,-3650.6746706,-3650.0235438,-3649.9503818,2.662879999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
887,IL1714,C[S+](C)C.N#C[N-]C#N,-758.2628614,0.096445,0.147202,446.972536,-0.21035,-0.04282,-758.4661353,-758.1664164,-758.1156594,4.556816,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
888,IL1717,C[n+]1cc[nH]c1CC(=O)c1ccccc1.[Br-],-3223.9361087,0.177814,0.239532,543.484864,-0.18937,-0.07579,-3224.2238897,-3223.7582947,-3223.6965767,3.089376,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
889,IL1718,C[n+]1ccn(CC#N)c1.N#C[N-]C#N,-638.029554,0.113233,0.172054,517.9792,-0.20678,-0.06597,-638.2915997,-637.9163209999999,-637.8575,3.830032,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
890,IL1719,C[n+]1ccn(CC#N)c1.N#Cc1nc(C(F)(F)F)[n-]c1C#N,-1144.7602987,0.141325,0.216131,658.7415120000001,-0.25024,-0.08198,-1145.1708998,-1144.6189737,-1144.5441677,4.576672,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
891,IL1720,C[n+]1ccn(CC#N)c1.O=[N+]([O-])[O-],-677.884144,0.105928,0.163839,509.962656,-0.1882,-0.07602,-678.1544613,-677.778216,-677.7203049999999,3.051296,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
892,IL1721,C[n+]1ccn(CC#N)c1.[Cl-],-857.8227319,0.095171,0.145609,444.160888,-0.21127,-0.05861,-858.0370323,-857.7275609,-857.6771229,4.152352,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
893,IL1724,C[n+]1ccn(CC(F)(F)F)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2469.6680286,0.132312,0.221889,788.813704,-0.27786,-0.06299,-2470.216316,-2469.5357166,-2469.4461396,5.844464,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
894,IL1725,C[n+]1ccn(CC(F)(F)F)c1.O=S(=O)([O-])C(F)(F)F,-1603.9293183,0.11687,0.188975,634.9554720000001,-0.25349,-0.05944,-1604.333486,-1603.8124483,-1603.7403433,5.27816,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
895,IL1726,C[n+]1ccn(CCC#N)c1.N#C[N-]C#N,-677.3513397,0.141257,0.201662,531.928656,-0.21029,-0.06285,-677.636062,-677.2100827,-677.1496777,4.010368000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
896,IL1727,C[n+]1ccn(CCC#N)c1.O=[N+]([O-])[O-],-717.2202818,0.132039,0.193021,537.0038480000001,-0.2103,-0.04893,-717.517714,-717.0882428,-717.0272607999999,4.389264,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
897,IL1728,C[n+]1ccn(CCC#N)c1.[Br-],-3011.120452,0.121948,0.17592,475.273112,-0.20203,-0.03766,-3011.3053023,-3010.998504,-3010.944532,4.470864,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
898,IL1731,C[n+]1ccn(CCCc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2442.2438916,0.255477,0.354475,871.7698720000001,-0.25372,-0.04553,-2442.8686306,-2441.9884146,-2441.8894166,5.662768,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
899,IL1735,C[n+]1ccn(CCO)c1.[Br-],-2994.0845684,0.126831,0.18062,473.666456,-0.16043,-0.05764,-2994.2633786,-2993.9577374,-2993.9039484,2.795888,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
900,IL1736,C[n+]1ccn(CCO)c1.[Cl-],-880.1174672,0.129667,0.181157,453.42008,-0.19958,-0.02587,-880.3474241,-879.9878001999999,-879.9363102,4.724912,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
901,IL1737,C[n+]1ccn(CCO)c1.[N-]=[N+]=[N-],-584.0840081,0.140983,0.194118,467.9134560000001,-0.17323,-0.03906,-584.3411309,-583.9430251,-583.8898901,3.649424,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
902,IL1739,C[n+]1ccn(CCc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2402.940563,0.230911,0.325799,835.578272,-0.25654,-0.04591,-2403.540698,-2402.709652,-2402.614764,5.729136,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
903,IL1740,C[n+]1ccn(Cc2ccc3ccccc3c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2517.2604564,0.246784,0.344574,861.12996,-0.23158,-0.05792,-2517.9071535,-2517.0136724,-2516.9158824,4.723552,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
904,IL1743,C[n+]1ccn(Cc2ccccc2)c1.O=S(=O)([O-])C(F)(F)F,-1497.8996575,0.189566,0.263934,654.883864,-0.24069,-0.04015,-1498.3274479,-1497.7100915,-1497.6357235,5.454688,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
905,IL1744,C[n+]1ccn(Cc2ccccc2)c1.[Br-],-3110.5986112,0.171613,0.229502,509.770192,-0.1894,-0.03086,-3110.8435628,-3110.4269982,-3110.3691092,4.312288000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
906,IL1746,C[n+]1cn(CCN=[N+]=[N-])cn1.O=[N+]([O-])[O-],-804.5878108,0.127666,0.187227,524.48532,-0.20807,-0.05694,-804.9076193,-804.4601448000001,-804.4005838,4.110736,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
907,IL1747,C[n+]1cn(CCN=[N+]=[N-])cn1.[O-][Cl+3]([O-])([O-])[O-],-1285.0676825,0.125508,0.188832,557.626784,-0.25844,-0.06145,-1285.3800993,-1284.9421745,-1284.8788505,5.358128,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
908,IL1748,C[n+]1cn(N)cn1.O=[N+]([O-])[O-],-617.7215687,0.088817,0.140242,452.842688,-0.22069,-0.06089,-617.964159,-617.6327517000001,-617.5813267000001,4.34656,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
909,IL1751,C[n+]1cn(N)cn1.[O-][Cl+3]([O-])([O-])[O-],-1098.2019558,0.088221,0.142629,479.122392,-0.27063,-0.07342,-1098.4351077,-1098.1137348,-1098.0593268,5.364112,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
910,IL1752,C[n+]1cnc(N=[N+]=[N-])[nH]1.O=[N+]([O-])[O-],-725.9584271,0.073082,0.128537,488.339744,-0.20028,-0.10256,-726.22951,-725.8853451,-725.8298901,2.657984,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
911,IL1753,C[n+]1cnc(N=[N+]=[N-])[nH]1.O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-],-1080.2715315,0.113509,0.18021,587.362472,-0.2433,-0.11035,-1080.6723605,-1080.1580225,-1080.0913215,3.616239999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
912,IL1754,C[n+]1cnc(N=[N+]=[N-])[nH]1.[O-][Cl+3]([O-])([O-])[O-],-1206.4667088,0.069362,0.129409,528.778104,-0.27152,-0.05987,-1206.7315925,-1206.3973468,-1206.3372998,5.756879999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
913,IL1755,C[n+]1cnc[nH]1.O=C([O-])C1([N+](=O)[O-])N=NN=N1,-932.7737033,0.093957,0.160697,587.70556,-0.25709,-0.11178,-933.123903,-932.6797462999999,-932.6130062999999,3.952432,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
914,IL1756,C[n+]1cnc[nH]1.O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-],-916.6830983,0.110973,0.174843,562.4342,-0.27424,-0.141,-917.0330404,-916.5721253,-916.5082553,3.624128,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
915,IL1758,Cc1[nH+]ccn1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2132.6262663,0.132317,0.21308,711.1921360000001,-0.27211,-0.04388,-2133.0905533,-2132.4939493,-2132.4131863,6.207856,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
916,IL1759,Cc1[nH+]ccn1C.O=S(=O)([O-])C(F)(F)F,-1266.8807584,0.117773,0.180267,550.3215200000001,-0.23617,-0.04533,-1267.1987241,-1266.7629854,-1266.7004914,5.190847999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
917,IL1760,Cc1[nH+]ccn1C.O=[N+]([O-])[O-],-585.6843369,0.111127,0.163507,461.256712,-0.18797,-0.03191,-585.9283134,-585.5732098999999,-585.5208299,4.244832,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
918,IL1761,Cc1[nH+]ccn1C.[Br-],-2879.5847288,0.100413,0.146202,403.21208,-0.18199,-0.03101,-2879.7186001,-2879.4843158,-2879.4385268,4.106656,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
919,IL1762,Cc1[nH+]ccn1C.[Cl-],-765.6067507,0.101845,0.146322,391.655872,-0.19515,-0.02683,-765.792447,-765.5049057,-765.4604287,4.578304,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
920,IL1763,Cc1[nH+]ccn1C.[O-][Cl+3]([O-])([O-])[O-],-1066.1703778,0.110832,0.165254,479.239544,-0.2464,-0.04253,-1066.4063866,-1066.0595458,-1066.0051238,5.545264,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
921,IL1764,Cc1[nH]c(C)c(C)[nH+]1.[Br-],-2918.9204019,0.119615,0.172299,463.934472,-0.18884,-0.03433,-2919.08218,-2918.8007869,-2918.7481029,4.202672,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
922,IL1765,Cc1[nH]c(C)c(C)[nH+]1.[Cl-],-804.9257171,0.12533,0.174782,435.479088,-0.19211,-0.02711,-805.138057,-804.8003871000001,-804.7509351,4.488,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
923,IL1766,Cc1[nH]cc[nH+]1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2093.322176,0.107258,0.184493,680.125936,-0.26852,-0.04948,-2093.7631878,-2093.214918,-2093.137683,5.957888,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
924,IL1767,Cc1c(C)[n+](C)c(C)n1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2250.5600214,0.208807,0.299209,796.072944,-0.25762,-0.03595,-2251.0969585,-2250.3512144,-2250.2608124,6.029424,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
925,IL1778,Cc1cc[n+](CC(=O)Nc2ccc(C)c(F)c2)cc1.O=C([O-])C(F)(F)F,-1391.9029167,0.241814,0.328842,766.36236,-0.20184,-0.10829,-1392.4479395,-1391.6611027,-1391.5740747,2.54456,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
926,IL1780,Cc1cc[n+](CCCOc2ccccc2)cc1.[Br-],-3286.479648,0.241125,0.310223,608.4749360000001,-0.1928,-0.07827,-3286.8166515,-3286.238523,-3286.169425,3.115216,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
927,IL1781,Cc1cc[n+](CCOc2ccccc2)cc1.[Br-],-3247.1573163,0.21676,0.280545,561.6810800000001,-0.17337,-0.09991,-3247.4680988,-3246.9405563,-3246.8767713,1.998112,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
928,IL1786,Cc1ccc(C[N+](C)(C)Cc2ccc(C)cc2)cc1.[Br-],-3329.1671613,0.315394,0.390763,663.691184,-0.16511,-0.03639,-3329.5519585,-3328.8517673,-3328.7763983,3.501184,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
929,IL1792,Cc1ccc2cccc[n+]2c1C.N#C[N-]C#N,-721.4727016,0.174348,0.236677,548.873856,-0.18891,-0.09406,-721.8005877,-721.2983536,-721.2360246000001,2.57992,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
930,IL1794,Cc1ccc[n+](CC(=O)Nc2ccc(C)c(F)c2)c1.O=C([O-])C(F)(F)F,-1391.9151972,0.244036,0.329257,750.458976,-0.22873,-0.10146,-1392.4587682,-1391.6711612,-1391.5859402,3.461744,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
931,IL1796,Cc1ccc[n+](CCCOc2ccccc2)c1.[Br-],-3286.4813767,0.241987,0.310236,601.0023120000001,-0.19638,-0.08192,-3286.8180501,-3286.2393897,-3286.1711407,3.113312,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
932,IL1797,Cc1ccc[n+](CCOc2ccccc2)c1.[Br-],-3247.1670838,0.215964,0.280865,571.5176640000001,-0.19676,-0.07647,-3247.4801453,-3246.9511198,-3246.8862188,3.271888,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
933,IL1800,Cc1cccc(C[N+](C)(C)Cc2cccc(C)c2)c1.[Cl-],-1215.1936866,0.316555,0.391609,660.921376,-0.1921,-0.04569,-1215.6312005,-1214.8771316,-1214.8020776,3.982352,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
934,IL1801,Cc1cccc[n+]1CCCOc1ccccc1.[Br-],-3286.4806191,0.243365,0.310501,591.1992,-0.18882,-0.08357,-3286.8148424,-3286.2372541,-3286.1701181,2.8628,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
935,IL1802,Cc1cccc[n+]1CCOc1ccccc1.[Br-],-3247.1615833,0.215523,0.280368,571.023952,-0.18265,-0.10931,-3247.474111,-3246.9460603,-3246.8812153,1.994848,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
936,IL1803,Cc1ccccc1C(=O)C[n+]1ccn(C)c1.[Br-],-3263.1931424,0.202773,0.268757,581.048816,-0.17832,-0.07274,-3263.5034273,-3262.9903694,-3262.9243854,2.871776,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
937,IL1804,Cc1ccccc1C(=O)C[n+]1ccn(C)c1.[Cl-],-1149.2170603,0.204209,0.268889,569.572104,-0.19338,-0.07161,-1149.577241,-1149.0128513,-1148.9481713,3.312144,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
938,IL1807,Cc1n(C)c(C(F)(F)F)n[n+]1C.O=S(=O)([O-])C(F)(F)F,-1659.2646449,0.130114,0.20556,664.37736,-0.25045,-0.06557,-1659.6920378,-1659.1345309,-1659.0590849,5.028735999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
